URL,Harga,Tipe Penawaran,Tipe Properti,Properti Sitaan,Terakhir Diupdate Pada:,Kamar Tidur,Kamar Mandi,"Luas Bangunan 
(m²)","Luas Tanah 
(m²)",SKU,Salin Tautan,Tersedia Sejak,Lahan Parkir,Jumlah Lantai,Kamar Pembantu,Kamar Mandi Pembantu,Kondisi Harga,Dibangun (Tahun),Deposit,Berperabot Penuh,Hak Milik SHM,Daya Listrik
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-kontrakan-8-kamar-2-unit-kios-luas-20-174663244987/,"Rp 2,34M",Jual,"Rumah 
 -
Rumah Kosan",Tidak,4 Hari Yang Lalu,10,9,180,208,HO681B7F015E0FDID,https://www.lamudi.co.id/s/681b8178aad1e,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/jual-rumah-2-lantai-di-kemuning-pejaten-timur-jaka-171318004262/,"Rp 3,50M",Jual,"Rumah 
 -
Rumah",Tidak,29 Hari Yang Lalu,5,5,119,199,HO661D0D8AC311AID,https://www.lamudi.co.id/s/661efe6074fac,,0,2,0,0,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-lama-dalam-komplek-hitung-tanah-172546213866/,"Rp 8,50M",Jual,"Rumah 
 -
Rumah",Tidak,19 Hari Yang Lalu,7,4,300,701,HO66D8767A6C1EAID,https://www.lamudi.co.id/s/66d8767ddc997,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-rumah-hitung-tanah-di-tanjung-duren-timur-j-171155032374/,Rp 18M,Jual,"Rumah 
 -
Rumah",Tidak,1 Bulan Yang Lalu,7,4,875,1045,HO66042F73ADD1BID,https://www.lamudi.co.id/s/660493fa6183f,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-di-cibubur-country-dalam-cluster-eksklusiv-17235515730/,"Rp 1,30M",Jual,"Rumah 
 -
Rumah",Tidak,1 Hari Yang Lalu,3,3,200,120,HO66BB4F55A97A1ID,https://www.lamudi.co.id/s/66bd501733f4d,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-cepat-rumah-kontrakan-murah-tebet-jakarta-s-173381450893/,Rp 450Jt,Jual,"Rumah 
 -
Rumah",Tidak,3 Jam Yang Lalu,2,1,44,44,HO6757E8ECC79D0ID,https://www.lamudi.co.id/s/6757e8ffe0a2e,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/ana-rumah-brand-new-uk-4x15m-di-tomang-174669637132/,"Rp 2,39M",Jual,"Rumah 
 -
Rumah",Tidak,21 Hari Yang Lalu,4,5,175,60,HO681C78B301124ID,https://www.lamudi.co.id/s/681c78b8b3bbe,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-semi-furnished-dan-sudah-renoved-siap-174046129088/,"Rp 1,55M",Jual,"Rumah 
 -
Rumah",Tidak,25 Hari Yang Lalu,4,3,75,90,HO67BD54EA5EDC4ID,https://www.lamudi.co.id/s/67bd54ede427c,,2,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-3-lantai-super-murah-golf-island-pik-172448889618/,Rp 20M,Jual,"Rumah 
 -
Rumah",Tidak,16 Hari Yang Lalu,4,6,444,360,HO66C99CC0B2300ID,https://www.lamudi.co.id/s/66cb388cef994,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-di-pejaten-harga-murah-173295707241/,"Rp 4,50M",Jual,"Rumah 
 -
Rumah",Tidak,19 Hari Yang Lalu,9,4,400,440,HO674AD39042ADEID,https://www.lamudi.co.id/s/674ad391297dc,,1,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-siap-huni-strategis-dekat-mrt-di-lebak-bulus-174572667794/,"Rp 1,20M",Jual,"Rumah 
 -
Rumah",Tidak,11 Hari Yang Lalu,2,1,50,72,HO680DACD56D123ID,https://www.lamudi.co.id/s/680dacd8b1cb1,,1,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-cepat-rumah-bagus-murah-lt-269-m2-greenvill-174166715764/,"Rp 4,50M",Jual,"Rumah 
 -
Rumah",Tidak,4 Jam Yang Lalu,4,4,400,269,HO67CFBB551FF81ID,https://www.lamudi.co.id/s/67cfbb5a2218b,,1,3,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-di-pondok-ranggon-jakarta-timur-171954270687/,Rp 625Jt,Jual,"Rumah 
 -
Rumah",Tidak,10 Hari Yang Lalu,2,1,45,70,HO667E23B220005ID,https://www.lamudi.co.id/s/667e69abaa2c6,31/12/2021,1,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-perdana-mahakam-mts-type-topaz-jakarta-garde-172379276871/,"Rp 2,70M",Jual,"Rumah 
 -
Rumah",Tidak,29 Hari Yang Lalu,5,5,156,105,HO66BEFD80C71F5ID,https://www.lamudi.co.id/s/66bfd84b2cfc4,,2,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-model-belanda-dengan-tanah-yg-cukup-l-17424474074/,Rp 72M,Jual,"Rumah 
 -
Rumah",Tidak,26 Hari Yang Lalu,1,1,450,2882,HO67DBA32F77BBBID,https://www.lamudi.co.id/s/67dba3345cb78,19/3/2025,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-mewah-siap-huni-bernuansa-furnished-di-asya-17328653318/,"Rp 2,90M",Jual,"Rumah 
 -
Rumah",Tidak,28 Hari Yang Lalu,4,4,115,98,HO67496D3329EA6ID,https://www.lamudi.co.id/s/67496d361e302,,2,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/hunian-cantik-kokoh-1-5lantai-pinggir-jalan-akses-173926212344/,"Rp 1,76M",Jual,"Rumah 
 -
Rumah",Tidak,12 Hari Yang Lalu,3,3,100,108,HO67AB08AB56DDEID,https://www.lamudi.co.id/s/67ab08afc7a90,,,2,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/cluster-akses-2-mobil-ga-pakai-masuk-gang-di-jagak-172483588782/,"Rp 1,39M",Jual,"Rumah 
 -
Rumah",Tidak,9 Bulan Yang Lalu,3,2,88,66,HO66CEE82FB56DAID,https://www.lamudi.co.id/s/66cf85b19d8fb,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-perdana-mewah-bernuansa-elegan-di-maison-de-173215553451/,"Rp 2,38M",Jual,"Rumah 
 -
Rumah",Tidak,28 Hari Yang Lalu,3,2,103,84,HO673E988E113CEID,https://www.lamudi.co.id/s/673e98927c84d,,1,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/jual-rumah-mewah-anti-rayap-di-asya-jakarta-garden-17155730810/,"Rp 3,40M",Jual,"Rumah 
 -
Rumah",Tidak,28 Hari Yang Lalu,3,3,115,115,HO66419159C3EE4ID,https://www.lamudi.co.id/s/664191ada02e2,,2,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-murah-dekat-tol-di-jagakarsa-jakarta-selatan-172441286528/,"Rp 1,45M",Jual,"Rumah 
 -
Rumah",Tidak,12 Hari Yang Lalu,3,3,100,62,HO66C873C1F0CAFID,https://www.lamudi.co.id/s/66c980cf31d4b,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/di-jual-rumah-cantik-dan-modern-di-jalan-pisangan-170191449432/,"Rp 1,20M",Jual,"Rumah 
 -
Rumah",Tidak,7 Hari Yang Lalu,3,3,85,50,HO6571277ED0E65ID,https://www.lamudi.co.id/s/6571a4f20b7f9,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/rumah-ready-cempaka-putih-5-dekat-rsij-salemba-raw-17447736288/,"Rp 1,58M",Jual,"Rumah 
 -
Rumah",Tidak,19 Hari Yang Lalu,3,3,78,45,HO67848C99E3D66ID,https://www.lamudi.co.id/s/67848c9d6bc62,,1,2,,,1.581.000.000,2025,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/umala-andara-modern-tropical-townhouse-w-private-l-172715520960/,"Rp 4,50M",Jual,"Rumah 
 -
Rumah",Tidak,20 Hari Yang Lalu,3,2,293,88,HO66F24C09572E1ID,https://www.lamudi.co.id/s/66f24c0dc0527,,2,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/ana-rumah-uk-9x17m-di-jelambar-174670029880/,"Rp 5,50M",Jual,"Rumah 
 -
Rumah",Tidak,27 Hari Yang Lalu,2,4,485,153,HO681C880ABFA18ID,https://www.lamudi.co.id/s/681c880f6ff39,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-mewah-klasik-ditengah-kebayoran-baru-750m-da-174824009952/,Rp 28M,Jual,"Rumah 
 -
Rumah",Tidak,16 Hari Yang Lalu,5,5,800,712,HO67A2660378CCBID,https://www.lamudi.co.id/s/67a266097cfe1,,,,,,,0,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/ana-rumah-baru-uk-4x16m-di-mini-komplek-jelambar-17440930957/,"Rp 2,20M",Jual,"Rumah 
 -
Rumah",Tidak,21 Hari Yang Lalu,1,3,216,64,HO67F4BFA7502FCID,https://www.lamudi.co.id/s/67f4bfab9d086,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-baru-bernuansa-mewah-elegan-di-asya-kelimutu-173215593469/,"Rp 3,18M",Jual,"Rumah 
 -
Rumah",Tidak,28 Hari Yang Lalu,4,4,154,105,HO673E9A1E7A92BID,https://www.lamudi.co.id/s/673e9a234c715,,1,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-mewah-harga-sangat-murah-semi-funish-di-clus-171619545723/,"Rp 1,55M",Jual,"Rumah 
 -
Rumah",Tidak,8 Hari Yang Lalu,4,3,75,90,HO664B108144114ID,https://www.lamudi.co.id/s/664b10ac36978,,1,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/turun-harga-rumah-1-lantai-di-cipete-kemang-174859598455/,"Rp 4,90M",Jual,"Rumah 
 -
Rumah",Tidak,11 Hari Yang Lalu,3,2,320,360,HO672332B30C360ID,https://www.lamudi.co.id/s/68299dc8b2859,,,1,1,1,Nego,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-standar-jalan-lebar-3-mobil-di-janur-asri-ke-173895594672/,"Rp 2,50M",Jual,"Rumah 
 -
Rumah",Tidak,16 Hari Yang Lalu,3,2,110,102,HO67A65CAA59EEBID,https://www.lamudi.co.id/s/67a65cb138863,,,,,,,0,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/dijual-cepat-rumah-murah-pinggir-jalan-kemayoran-j-174080568358/,Rp 500Jt,Jual,"Rumah 
 -
Rumah",Tidak,8 Hari Yang Lalu,1,1,54,18,HO67C296337695AID,https://www.lamudi.co.id/s/67c2963732ae5,,1,3,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-seperti-vila-di-rancho-tanjung-barat-173680654557/,"Rp 3,20M",Jual,"Rumah 
 -
Rumah",Tidak,12 Hari Yang Lalu,5,5,400,350,HO6785909115796ID,https://www.lamudi.co.id/s/6787425f882ad,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-murah-di-bawah-njop-di-kemang-jakarta-174582237636/,"Rp 13,50M",Jual,"Rumah 
 -
Rumah",Tidak,11 Hari Yang Lalu,7,5,310,921,HO680F22A8DBCE5ID,https://www.lamudi.co.id/s/680f22ace8cc6,,5,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-2-lantai-lubang-buaya-173996444738/,Rp 500Jt,Jual,"Rumah 
 -
Townhouse",Tidak,6 Hari Yang Lalu,2,2,40.0,29,HO67B5C01FE7FABID,https://www.lamudi.co.id/s/67b5c0230c19e,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-di-cluster-terbatas-8-unit-di-lubang-buaya-j-170971232773/,Rp 979Jt,Jual,"Rumah 
 -
Townhouse",Tidak,9 Hari Yang Lalu,3,2,51,75,HO65E823C7C7106ID,https://www.lamudi.co.id/s/65e8e6e25eab1,,1,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-dalam-cluster-siap-huni-dipejaten-bar-172586749699/,"Rp 4,50M",Jual,"Rumah 
 -
Rumah",Tidak,19 Hari Yang Lalu,4,3,325,340,HO66DEA5E85766BID,https://www.lamudi.co.id/s/66dea5ec43cad,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/jual-cepat-rumah-mewah-ancol-jakarta-utara-marina-172406608797/,"Rp 6,80M",Jual,"Rumah 
 -
Rumah",Tidak,16 Hari Yang Lalu,3,3,349,200,HO66C3292737524ID,https://www.lamudi.co.id/s/66c36a1d38fc0,,2,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-murah-lenteng-agung-jakarta-selatan-173492093699/,"Rp 1,40M",Jual,"Rumah 
 -
Rumah",Ya,23 Hari Yang Lalu,3,2,300,299,HO6768CAE896568ID,https://www.lamudi.co.id/s/6768caeb11205,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/jual-rumah-3-lantai-bgm-pik-uk-10x18m-baru-renovas-17240660739/,"Rp 9,40M",Jual,"Rumah 
 -
Rumah",Tidak,16 Hari Yang Lalu,3,3,320,180,HO66C3291949B07ID,https://www.lamudi.co.id/s/66c3977b2dbec,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/dijual-rumah-gading-griya-lestari-kelapa-gading-ja-174680027739/,"Rp 2,30M",Jual,"Rumah 
 -
Rumah",Tidak,17 Hari Yang Lalu,2,2,122,150,HO681E0E95E2F53ID,https://www.lamudi.co.id/s/681e0e9b72ad3,8/5/2025,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/jual-rumah-cluster-bgm-pik-uk-10x23m-semifurnish-172406608378/,"Rp 10,50M",Jual,"Rumah 
 -
Rumah",Tidak,16 Hari Yang Lalu,4,4,300,230,HO66C32923484A8ID,https://www.lamudi.co.id/s/66c34471ec954,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/ana-rumah-hitung-tanah-uk-5-5x20m-di-komplek-kavli-174676734414/,"Rp 1,95M",Jual,"Rumah 
 -
Rumah",Tidak,21 Hari Yang Lalu,4,2,167,116,HO681D8DF0B437EID,https://www.lamudi.co.id/s/681d8df521241,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-2-lantai-cilangkap-173996336641/,Rp 750Jt,Jual,"Rumah 
 -
Townhouse",Tidak,2 Hari Yang Lalu,3,2,70.0,50,HO67B5BBE691BC8ID,https://www.lamudi.co.id/s/67b5bbe9ab554,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/kebayoran-baru-pusat-jakarta-rumah-lama-di-lokasi-17491948995/,"Rp 23,50M",Jual,"Rumah 
 -
Rumah",Tidak,2 Hari Yang Lalu,4,2,180,318,HO67CF2962E0669ID,https://www.lamudi.co.id/s/67cf29679c773,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/rumah-baru-siap-huni-lokasi-strategis-di-kemayoran-17440533325/,"Rp 2,20M",Jual,"Rumah 
 -
Rumah",Tidak,3 Jam Yang Lalu,3,3,190,81,HO67F4245449290ID,https://www.lamudi.co.id/s/67f4245862bfc,,0,,,,,0,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-cepat-rumah-2-lantai-puri-media-jakarta-bar-174667412068/,"Rp 4,20M",Jual,"Rumah 
 -
Rumah",Tidak,27 Hari Yang Lalu,3,2,320,162,HO681C21C845224ID,https://www.lamudi.co.id/s/681c21cceb675,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-rumah-2-lantai-di-grogol-jakarta-barat-beba-174278885984/,"Rp 2,70M",Jual,"Rumah 
 -
Rumah",Tidak,1 Hari Yang Lalu,3,2,200,105,HO67E0D8FBA53BCID,https://www.lamudi.co.id/s/67e0d90fa9d5a,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/dijual-rumah-cantik-di-pusat-jakarta-171887216277/,Rp 67M,Jual,"Rumah 
 -
Rumah",Tidak,6 Hari Yang Lalu,5,4,511,722,HO6673E862A1721ID,https://www.lamudi.co.id/s/667bd13d1439d,,4,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/rumah-kost-aktif-grogol-income-1-9m-thn-okupansi-9-173432210757/,"Rp 18,50M",Jual,"Rumah 
 -
Rumah Kosan",Tidak,16 Hari Yang Lalu,103,103,1725,635,HO675FA7BB07ACAID,https://www.lamudi.co.id/s/675fa7c37cc45,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-tebet-barat-mas-siap-huni-akses-mobil-174668826879/,"Rp 2,50M",Jual,"Rumah 
 -
Rumah",Tidak,27 Hari Yang Lalu,3,2,150,130,HO681C590CE1D78ID,https://www.lamudi.co.id/s/681c590f696b1,,1,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/hunian-nyaman-di-lokasi-terbaik-174230208013/,"Rp 11,90M",Jual,"Rumah 
 -
Rumah",Tidak,9 Hari Yang Lalu,5,3,350,500,HO67D96B8072F95ID,https://www.lamudi.co.id/s/67d96b83e1f47,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-2-lantai-lokasi-strategis-di-rawamangun-jaka-174275789272/,"Rp 2,55M",Jual,"Rumah 
 -
Rumah",Tidak,18 Hari Yang Lalu,5,2,200,134,HO67E0600425F00ID,https://www.lamudi.co.id/s/67e06007c12ab,,1,,,,,0,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/rumah-baru-siap-huni-meruya-utara-jakarta-barat-174420825137/,"Rp 2,46M",Jual,"Rumah 
 -
Rumah",Tidak,16 Hari Yang Lalu,3,3,170,125,HO67F6817B7169CID,https://www.lamudi.co.id/s/67f6817ee30f8,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-murah-masuk-mobil-174445772717/,Rp 450Jt,Jual,"Rumah 
 -
Rumah",Tidak,29 Hari Yang Lalu,1,1,55,58,HO67FA4FFF24FB8ID,https://www.lamudi.co.id/s/67fa5004a2acd,11/4/2025,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-cluster-nyaman-di-lubang-buaya-jakarta-timur-174875893528/,Rp 979Jt,Jual,"Rumah 
 -
Rumah",Tidak,9 Hari Yang Lalu,3,2,75,51,HO65AB442E40B95ID,https://www.lamudi.co.id/s/65ab45561cdc0,30/4/2024,1,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-mewah-tanah-besar-di-pondok-indah-jakarta-se-174479216982/,Rp 56M,Jual,"Rumah 
 -
Rumah",Tidak,8 Hari Yang Lalu,4,4,600,1375,HO67FF6A6919461ID,https://www.lamudi.co.id/s/67ff6a6d65f92,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/di-jual-hunian-tipe-cluster-siap-huni-di-johar-bar-174931136729/,Rp 550Jt,Jual,"Rumah 
 -
Rumah",Tidak,2 Hari Yang Lalu,2,2,50,24,HO681F773BE9C1DID,https://www.lamudi.co.id/s/681f7740d280d,9/5/2025,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-murah-harga-bu-rumah-tinggal-siap-huni-grog-174428371137/,"Rp 3,70M",Jual,"Rumah 
 -
Rumah",Tidak,28 Hari Yang Lalu,3,2,215,236,HO67F7A83FAE982ID,https://www.lamudi.co.id/s/67f7a842e38fe,,3,1,1,1,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/jual-rumah-di-kahfi-2-jagakarsa-7menit-sya-lentemg-174775728759/,Rp 340Jt,Jual,"Rumah 
 -
Rumah",Tidak,21 Hari Yang Lalu,3,2,52,26,HO67AC3257BC425ID,https://www.lamudi.co.id/s/67ac325c30d18,19/5/2025,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-harga-dibawah-njop-di-pulomas-barat-s8622-174483114790/,"Rp 5,86M",Jual,"Rumah 
 -
Rumah",Tidak,19 Hari Yang Lalu,3,3,434,434,HO680002AB4B1ABID,https://www.lamudi.co.id/s/680002afda194,,1,,,,,0,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/v005-dijual-rumah-bagus-5x20-kav-polri-jelambar-de-174330029882/,"Rp 3,90M",Jual,"Rumah 
 -
Rumah",Tidak,19 Hari Yang Lalu,4,5,170.0,100,HO67E8A6CA20C15ID,https://www.lamudi.co.id/s/67e8b3863dff6,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-baru-jakarta-timur-cash-kpr-2kt-2km-2-lantai-174683692785/,"Rp 775,89Jt",Jual,"Rumah 
 -
Rumah",Tidak,2 Hari Yang Lalu,2,2,58,58,HO681E9DBFDE8B8ID,https://www.lamudi.co.id/s/681e9dc32d22f,,1,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/runah-cocok-usaha-di-taman-palem-lestari-171774084072/,Rp 880Jt,Jual,"Rumah 
 -
Rumah",Tidak,9 Hari Yang Lalu,2,2,90,56,HO6662A528B71EEID,https://www.lamudi.co.id/s/6664f13fb99f1,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/ana-rumah-uk-10x20m-di-jelambar-174131817630/,"Rp 5,80M",Jual,"Rumah 
 -
Rumah",Tidak,14 Hari Yang Lalu,1,3,455,200,HO67CA68204B985ID,https://www.lamudi.co.id/s/67ca6824e82d8,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-bagus-di-jl-kerinci-viii-cocok-untuk-hunian-174655900272/,Rp 19M,Jual,"Rumah 
 -
Rumah",Tidak,6 Hari Yang Lalu,5,2,234,328,HO681A601AAA785ID,https://www.lamudi.co.id/s/683fbeff77e38,,1,,,,,0,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/dijual-rumah-brand-new-cluster-california-pik-2-ja-171324266088/,"Rp 2,40M",Jual,"Rumah 
 -
Rumah",Tidak,21 Hari Yang Lalu,4,3,120,90,HO661E02241B7A8ID,https://www.lamudi.co.id/s/6648af8b889a2,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/rumah-exlusive-di-puri-indah-170983893065/,Tidak ditemukan,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-jual-cepat-siap-huni-shm-di-laseine-jakarta-17479960185/,"Rp 1,68M",Jual,"Rumah 
 -
Rumah",Tidak,16 Hari Yang Lalu,4,3,102,102,HO66F0FA8F79E70ID,https://www.lamudi.co.id/s/66f0fa91cc911,,1,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-murah-harga-njop-hitung-tanah-di-pasar-mingg-174004004173/,"Rp 2,70M",Jual,"Rumah 
 -
Rumah",Tidak,18 Hari Yang Lalu,3,3,450.0,388,HO67B6E76930523ID,https://www.lamudi.co.id/s/67b6e774b6e28,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/grand-batavia-puri-jaya-by-jaya-group-171870556442/,Rp 560Jt,Jual,"Rumah 
 -
Rumah",Tidak,1 Bulan Yang Lalu,2,2,46,60,HO66715D9CC210AID,https://www.lamudi.co.id/s/667180c295f95,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-mewah-lokasi-nyaman-di-jalan-bangka-mampang-173036454064/,"Rp 17,50M",Jual,"Rumah 
 -
Rumah",Tidak,19 Hari Yang Lalu,4,4,950,738,HO6723447C07440ID,https://www.lamudi.co.id/s/6723447f983da,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/di-jual-butuh-cepet-rumah-siap-huni-di-legenda-was-171750751939/,"Rp 1,25M",Jual,"Rumah 
 -
Rumah",Tidak,11 Bulan Yang Lalu,2,2,100,119,HO665F0F0FD6600ID,https://www.lamudi.co.id/s/666000e47307b,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-bagus-di-lebak-bulus-bisa-untuk-usaha-atau-k-174489180017/,"Rp 14,75M",Jual,"Rumah 
 -
Rumah",Tidak,1 Hari Yang Lalu,15,15,900,1025,HO6756B57704856ID,https://www.lamudi.co.id/s/6756b57ddea4c,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/cikini-jakarta-pusat-ruko-bangunan-4-lantai-turun-174919577756/,"Rp 4,50M",Jual,"Rumah 
 -
Rumah",Tidak,2 Hari Yang Lalu,4,3,380,79,HO65F06E329D323ID,https://www.lamudi.co.id/s/65f08483b3086,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-rumah-2-lantai-bagus-siap-huni-di-condet-kr-174543653717/,Tidak ditemukan,,,,,,,,,,,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/hadap-utara-rumah-layar-permai-pik-uk-12x29-171920975670/,"Rp 12,50M",Jual,"Rumah 
 -
Rumah",Tidak,11 Bulan Yang Lalu,6,5,600,348,HO66790F1C859B0ID,https://www.lamudi.co.id/s/667ac4dc1e501,,3,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-dijual-di-antasari-cilandak-barat-jakarta-se-174176320541/,"Rp 5,50M",Jual,"Rumah 
 -
Townhouse",Tidak,24 Hari Yang Lalu,4,4,255,107,HO67D13285AB6F1ID,https://www.lamudi.co.id/s/67d132889824f,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/ana-rumah-baru-4-33x20m-di-kavling-polri-jelambar-172775959845/,"Rp 3,40M",Jual,"Rumah 
 -
Rumah",Tidak,12 Hari Yang Lalu,1,4,240,86,HO66FB84EE0D2D5ID,https://www.lamudi.co.id/s/66fb84f0dbc30,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/dijual-rumah-baru-di-pademangan-ancol-manggadua-lo-173977836436/,Rp 494Jt,Jual,"Rumah 
 -
Rumah",Tidak,18 Hari Yang Lalu,2,2,36,18,HO67B2E93CA8A96ID,https://www.lamudi.co.id/s/67b2e94341185,13/2/2025,1,2,1,1,CASH BERTAHAP BUNGA 0%,2025,1000000,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-baru-lebar-10-harga-bagus-di-thames-jakarta-174747466937/,"Rp 2,80M",Jual,"Rumah 
 -
Rumah",Tidak,23 Hari Yang Lalu,5,4,127,170,HO66B1C8E922D11ID,https://www.lamudi.co.id/s/66b4ba9745f75,,2,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-strategis-di-rawamangun-17389163532/,"Rp 1,50M",Jual,"Rumah 
 -
Townhouse",Tidak,20 Hari Yang Lalu,3,2,63,40.5,HO67A5C201EA16CID,https://www.lamudi.co.id/s/67a5c21048525,,,,,,,,,,,
